Order ID,Order Date,Ship Date,Country,Segment,Product,Sales,Profit,Discount,Quantity,Year,Month,Day
2068,2024-12-03,2024-12-05,Australia,Home Office,Phone,2704.13,83.82,0.12,5,2024,12,3
2069,2024-12-04,2024-12-06,India,Home Office,Phone,1510.93,997.22,0.19,2,2024,12,4
2070,2024-12-05,2024-12-07,India,Corporate,Tablet,2514.82,465.2,0.13,4,2024,12,5
2071,2024-12-06,2024-12-08,Australia,Consumer,Laptop,1569.72,-67.94,0.24,5,2024,12,6
2072,2024-12-07,2024-12-09,UK,Corporate,Printer,3020.8,1434.54,0.2,4,2024,12,7
2073,2024-12-08,2024-12-10,UK,Home Office,Laptop,2225.84,930.25,0.49,2,2024,12,8
2074,2024-12-09,2024-12-11,UK,Consumer,Laptop,905.59,1414.27,0.03,7,2024,12,9
2075,2024-12-10,2024-12-12,Australia,Corporate,Laptop,671.26,354.21,0.07,2,2024,12,10
2076,2024-12-11,2024-12-13,India,Corporate,Phone,2778.81,450.2,0.03,1,2024,12,11
2077,2024-12-12,2024-12-14,Australia,Corporate,Accessories,4521.82,1295.91,0.31,5,2024,12,12
2078,2024-12-13,2024-12-15,Australia,Consumer,Phone,1785.39,550.1,0.03,1,2024,12,13
2079,2024-12-14,2024-12-16,UK,Home Office,Phone,3691.7,914.56,0.42,1,2024,12,14
2080,2024-12-15,2024-12-17,USA,Corporate,Laptop,3327.44,4.35,0.26,1,2024,12,15
2081,2024-12-16,2024-12-18,India,Corporate,Phone,4664.62,393.45,0.26,6,2024,12,16
2082,2024-12-17,2024-12-19,UK,Corporate,Laptop,4122.81,-253.1,0.28,9,2024,12,17
2083,2024-12-18,2024-12-20,USA,Corporate,Accessories,2876.37,-88.04,0.09,1,2024,12,18
2084,2024-12-19,2024-12-21,USA,Corporate,Printer,3319.45,-498.11,0.1,5,2024,12,19
2085,2024-12-20,2024-12-22,Canada,Home Office,Laptop,4502.09,-421.47,0.16,9,2024,12,20
2086,2024-12-21,2024-12-23,India,Home Office,Accessories,2057.64,1454.57,0.3,9,2024,12,21
2087,2024-12-22,2024-12-24,USA,Corporate,Printer,1701.29,-15.29,0.11,1,2024,12,22
2088,2024-12-23,2024-12-25,UK,Consumer,Tablet,152.97,826.62,0.06,8,2024,12,23
2089,2024-12-24,2024-12-26,Canada,Home Office,Laptop,4150.1,1178.2,0.49,1,2024,12,24
2090,2024-12-25,2024-12-27,India,Consumer,Laptop,4024.81,601.32,0.01,8,2024,12,25
2091,2024-12-26,2024-12-28,Australia,Home Office,Tablet,611.83,-193.71,0.4,1,2024,12,26
2092,2024-12-27,2024-12-29,UK,Corporate,Tablet,2926.6,956.23,0.39,5,2024,12,27
2093,2024-12-28,2024-12-30,USA,Home Office,Laptop,2373.51,700.5,0.15,8,2024,12,28
2094,2024-12-29,2024-12-31,USA,Corporate,Tablet,681.67,962.5,0.07,6,2024,12,29
2095,2024-12-30,2025-01-01,UK,Home Office,Phone,4904.78,1039.49,0.07,9,2024,12,30
2096,2024-12-31,2025-01-02,USA,Corporate,Printer,1152.01,1450.82,0.35,1,2024,12,31
2097,2025-01-01,2025-01-03,Canada,Corporate,Printer,429.45,647.13,0.32,9,2025,1,1
2098,2025-01-02,2025-01-04,India,Corporate,Printer,3014.75,183.28,0.39,1,2025,1,2
2099,2025-01-03,2025-01-05,Canada,Corporate,Phone,3720.45,796.93,0.47,3,2025,1,3
2100,2025-01-04,2025-01-06,USA,Consumer,Tablet,258.97,-363.12,0.35,1,2025,1,4
2101,2025-01-05,2025-01-07,Australia,Corporate,Accessories,3327.72,1294.79,0.08,3,2025,1,5
2102,2025-01-06,2025-01-08,India,Consumer,Tablet,2708.23,-261.24,0.12,2,2025,1,6
2103,2025-01-07,2025-01-09,India,Consumer,Laptop,606.0,155.69,0.42,2,2025,1,7
2104,2025-01-08,2025-01-10,UK,Corporate,Printer,945.37,1131.49,0.1,9,2025,1,8
2105,2025-01-09,2025-01-11,UK,Consumer,Tablet,2883.07,694.62,0.04,8,2025,1,9
2106,2025-01-10,2025-01-12,Australia,Home Office,Accessories,1552.15,287.27,0.35,1,2025,1,10
2107,2025-01-11,2025-01-13,India,Corporate,Laptop,4697.75,446.87,0.2,4,2025,1,11
2108,2025-01-12,2025-01-14,Australia,Consumer,Phone,4111.83,1209.09,0.46,1,2025,1,12
2109,2025-01-13,2025-01-15,UK,Corporate,Phone,4919.48,180.01,0.33,1,2025,1,13
2110,2025-01-14,2025-01-16,UK,Corporate,Accessories,1372.39,1239.3,0.05,4,2025,1,14
2111,2025-01-15,2025-01-17,India,Corporate,Laptop,4851.65,-323.73,0.47,2,2025,1,15
2112,2025-01-16,2025-01-18,Canada,Consumer,Printer,2213.05,1053.6,0.13,3,2025,1,16
2113,2025-01-17,2025-01-19,USA,Home Office,Tablet,1802.84,1195.1,0.17,9,2025,1,17
2114,2025-01-18,2025-01-20,UK,Home Office,Laptop,346.71,-136.36,0.2,2,2025,1,18
2115,2025-01-19,2025-01-21,UK,Consumer,Phone,358.55,360.69,0.03,4,2025,1,19
2116,2025-01-20,2025-01-22,Canada,Corporate,Accessories,3490.86,-169.0,0.25,1,2025,1,20
2117,2025-01-21,2025-01-23,Canada,Consumer,Accessories,2343.85,913.21,0.06,2,2025,1,21
2118,2025-01-22,2025-01-24,Australia,Consumer,Tablet,1209.96,570.7,0.2,5,2025,1,22
2119,2025-01-23,2025-01-25,Australia,Consumer,Accessories,3108.45,770.65,0.18,1,2025,1,23
2120,2025-01-24,2025-01-26,USA,Corporate,Accessories,1339.0,-107.03,0.39,7,2025,1,24
2121,2025-01-25,2025-01-27,USA,Consumer,Laptop,2930.4,-76.51,0.4,4,2025,1,25
2122,2025-01-26,2025-01-28,India,Corporate,Printer,1860.12,-417.01,0.08,6,2025,1,26
2123,2025-01-27,2025-01-29,Australia,Consumer,Tablet,4135.41,144.14,0.18,8,2025,1,27
2124,2025-01-28,2025-01-30,UK,Home Office,Laptop,4121.41,619.49,0.19,6,2025,1,28
2125,2025-01-29,2025-01-31,Australia,Consumer,Printer,2439.02,1215.87,0.08,2,2025,1,29
2126,2025-01-30,2025-02-01,UK,Consumer,Laptop,1819.01,833.85,0.4,1,2025,1,30
2127,2025-01-31,2025-02-02,Canada,Home Office,Laptop,1876.54,370.79,0.35,8,2025,1,31
2128,2025-02-01,2025-02-03,Australia,Corporate,Accessories,4048.0,1406.24,0.1,8,2025,2,1
2129,2025-02-02,2025-02-04,Canada,Corporate,Printer,1708.08,938.49,0.18,9,2025,2,2
2130,2025-02-03,2025-02-05,USA,Consumer,Tablet,1124.39,1360.33,0.05,6,2025,2,3
2131,2025-02-04,2025-02-06,USA,Home Office,Tablet,514.97,555.18,0.31,1,2025,2,4
2132,2025-02-05,2025-02-07,India,Corporate,Printer,2386.8,17.81,0.06,9,2025,2,5
2133,2025-02-06,2025-02-08,Australia,Consumer,Accessories,2462.45,-394.35,0.49,3,2025,2,6
2134,2025-02-07,2025-02-09,Canada,Home Office,Phone,4220.45,952.17,0.39,6,2025,2,7
2135,2025-02-08,2025-02-10,UK,Corporate,Laptop,1184.07,-257.39,0.2,9,2025,2,8
2136,2025-02-09,2025-02-11,USA,Corporate,Accessories,1966.86,105.55,0.29,3,2025,2,9
2137,2025-02-10,2025-02-12,USA,Home Office,Printer,4061.19,564.94,0.46,5,2025,2,10
2138,2025-02-11,2025-02-13,UK,Home Office,Laptop,4135.76,628.83,0.28,5,2025,2,11
2139,2025-02-12,2025-02-14,Canada,Home Office,Tablet,1984.59,701.17,0.09,7,2025,2,12
2140,2025-02-13,2025-02-15,Canada,Home Office,Phone,2349.71,-167.49,0.19,4,2025,2,13
2141,2025-02-14,2025-02-16,Australia,Consumer,Tablet,1586.1,259.47,0.42,4,2025,2,14
2142,2025-02-15,2025-02-17,Australia,Home Office,Printer,4669.52,734.39,0.32,7,2025,2,15
2143,2025-02-16,2025-02-18,India,Corporate,Laptop,681.35,1439.64,0.33,9,2025,2,16
2144,2025-02-17,2025-02-19,USA,Corporate,Printer,4675.37,955.26,0.43,4,2025,2,17
2145,2025-02-18,2025-02-20,Australia,Consumer,Laptop,3450.95,1345.21,0.45,4,2025,2,18
2146,2025-02-19,2025-02-21,Canada,Corporate,Accessories,2704.7,1024.42,0.46,6,2025,2,19
2147,2025-02-20,2025-02-22,UK,Corporate,Phone,260.03,683.43,0.05,6,2025,2,20
2148,2025-02-21,2025-02-23,Canada,Home Office,Accessories,2430.42,-115.95,0.27,7,2025,2,21
2149,2025-02-22,2025-02-24,USA,Corporate,Accessories,2097.97,833.37,0.37,1,2025,2,22
2150,2025-02-23,2025-02-25,Canada,Consumer,Printer,889.97,746.76,0.38,3,2025,2,23
2151,2025-02-24,2025-02-26,India,Home Office,Phone,3316.41,704.94,0.3,9,2025,2,24
2152,2025-02-25,2025-02-27,USA,Home Office,Laptop,4858.64,479.57,0.08,6,2025,2,25
2153,2025-02-26,2025-02-28,UK,Consumer,Laptop,2854.73,557.31,0.4,6,2025,2,26
2154,2025-02-27,2025-03-01,India,Home Office,Tablet,3602.29,168.89,0.36,5,2025,2,27
2155,2025-02-28,2025-03-02,USA,Home Office,Laptop,435.41,538.63,0.04,3,2025,2,28
2156,2025-03-01,2025-03-03,UK,Consumer,Printer,2146.57,-104.89,0.23,5,2025,3,1
2157,2025-03-02,2025-03-04,India,Home Office,Accessories,670.16,1110.35,0.09,1,2025,3,2
2158,2025-03-03,2025-03-05,India,Consumer,Accessories,3102.7,-128.45,0.17,3,2025,3,3
2159,2025-03-04,2025-03-06,USA,Consumer,Accessories,4698.56,-330.07,0.01,4,2025,3,4
2160,2025-03-05,2025-03-07,Australia,Corporate,Phone,3342.71,372.49,0.2,5,2025,3,5
2161,2025-03-06,2025-03-08,India,Corporate,Laptop,476.33,816.61,0.27,9,2025,3,6
2162,2025-03-07,2025-03-09,India,Home Office,Printer,1837.86,375.43,0.31,4,2025,3,7
2163,2025-03-08,2025-03-10,UK,Home Office,Phone,2798.25,53.51,0.33,3,2025,3,8
2164,2025-03-09,2025-03-11,Canada,Consumer,Tablet,2075.72,616.34,0.42,1,2025,3,9
2165,2025-03-10,2025-03-12,USA,Home Office,Printer,4184.86,194.0,0.11,6,2025,3,10
2166,2025-03-11,2025-03-13,USA,Consumer,Printer,4091.89,1365.74,0.06,7,2025,3,11
2167,2025-03-12,2025-03-14,Australia,Consumer,Printer,3097.97,1345.29,0.43,8,2025,3,12
2168,2025-03-13,2025-03-15,Australia,Home Office,Accessories,1929.94,504.74,0.08,1,2025,3,13
2169,2025-03-14,2025-03-16,USA,Consumer,Printer,1351.15,155.77,0.49,4,2025,3,14
2170,2025-03-15,2025-03-17,Australia,Corporate,Laptop,618.78,974.26,0.42,5,2025,3,15
2171,2025-03-16,2025-03-18,UK,Home Office,Printer,1839.0,-426.57,0.25,2,2025,3,16
2172,2025-03-17,2025-03-19,USA,Corporate,Accessories,2124.55,449.54,0.49,1,2025,3,17
2173,2025-03-18,2025-03-20,Australia,Home Office,Printer,3411.53,172.65,0.05,8,2025,3,18
2174,2025-03-19,2025-03-21,USA,Consumer,Tablet,3324.98,1341.07,0.15,6,2025,3,19
2175,2025-03-20,2025-03-22,Canada,Home Office,Tablet,443.53,-475.99,0.32,5,2025,3,20
2176,2025-03-21,2025-03-23,India,Corporate,Accessories,2036.77,605.63,0.18,9,2025,3,21
2177,2025-03-22,2025-03-24,USA,Consumer,Laptop,990.72,981.33,0.46,2,2025,3,22
2178,2025-03-23,2025-03-25,India,Home Office,Laptop,868.38,470.04,0.03,8,2025,3,23
2179,2025-03-24,2025-03-26,Australia,Home Office,Phone,4153.78,-329.19,0.27,9,2025,3,24
2180,2025-03-25,2025-03-27,India,Home Office,Accessories,305.38,1444.92,0.3,1,2025,3,25
2181,2025-03-26,2025-03-28,USA,Corporate,Printer,2154.0,536.02,0.33,7,2025,3,26
2182,2025-03-27,2025-03-29,Canada,Corporate,Accessories,924.2,728.37,0.13,8,2025,3,27
2183,2025-03-28,2025-03-30,Australia,Home Office,Phone,4408.72,-26.78,0.18,3,2025,3,28
2184,2025-03-29,2025-03-31,USA,Consumer,Accessories,2829.5,467.0,0.42,4,2025,3,29
2185,2025-03-30,2025-04-01,Australia,Consumer,Accessories,1233.77,358.3,0.1,3,2025,3,30
2186,2025-03-31,2025-04-02,UK,Corporate,Phone,2561.89,-350.21,0.41,7,2025,3,31
2187,2025-04-01,2025-04-03,India,Consumer,Laptop,3684.28,-287.68,0.28,9,2025,4,1
2188,2025-04-02,2025-04-04,UK,Corporate,Printer,4794.78,1174.95,0.38,3,2025,4,2
2189,2025-04-03,2025-04-05,USA,Home Office,Phone,1180.19,-20.36,0.36,6,2025,4,3
2190,2025-04-04,2025-04-06,Canada,Corporate,Tablet,4442.29,-110.08,0.1,8,2025,4,4
2191,2025-04-05,2025-04-07,Australia,Corporate,Laptop,4678.09,509.82,0.28,6,2025,4,5
2192,2025-04-06,2025-04-08,India,Home Office,Tablet,4590.46,1037.49,0.43,2,2025,4,6
2193,2025-04-07,2025-04-09,Australia,Consumer,Laptop,3213.53,-376.11,0.22,7,2025,4,7
2194,2025-04-08,2025-04-10,USA,Corporate,Printer,3186.12,653.62,0.48,2,2025,4,8
2195,2025-04-09,2025-04-11,Australia,Corporate,Printer,2075.73,-261.58,0.23,2,2025,4,9
2196,2025-04-10,2025-04-12,India,Home Office,Accessories,3786.75,-427.08,0.07,2,2025,4,10
2197,2025-04-11,2025-04-13,USA,Consumer,Tablet,2703.34,-394.51,0.19,1,2025,4,11
2198,2025-04-12,2025-04-14,Australia,Corporate,Laptop,3419.45,1168.33,0.48,1,2025,4,12
2199,2025-04-13,2025-04-15,Canada,Home Office,Printer,2199.44,-264.06,0.16,7,2025,4,13
2200,2025-04-14,2025-04-16,USA,Corporate,Phone,3684.33,-409.7,0.43,5,2025,4,14
